Time, Valve, Pump Dir, Pump Time, Measure Time, Purge Time, Notes
2019/7/2 15:23:07, 2, Forward, 8855, NA, NA, Manual - Start!
2019/7/2 15:23:17, 2, Reverse, 6436, NA, NA, Manual
2019/7/2 15:27:08, 1, Forward, 15, 10, 0, Automatic - Start!
2019/7/2 15:27:33, 8, Reverse, 15, 10, 0, Automatic
2019/7/2 15:31:07, 2, Forward, 20, 10, 0, Automatic
2019/7/2 15:31:37, 8, Reverse, 20, 10, 0, Automatic
2019/7/2 15:39:08, 1, Forward, 15, 45, 10, Automatic - Start!
2019/7/2 15:40:08, 8, Reverse, 15, 45, 10, Automatic
2019/7/2 15:43:07, 2, Forward, 20, 40, 10, Automatic
2019/7/2 15:44:07, 8, Reverse, 20, 40, 10, Automatic
2019/7/2 15:47:07, 3, Forward, 25, 35, 10, Automatic
2019/7/2 15:48:07, 8, Reverse, 25, 35, 10, Automatic
2019/7/2 15:51:07, 4, Forward, 30, 30, 10, Automatic
2019/7/2 15:52:07, 8, Reverse, 30, 30, 10, Automatic
2019/7/2 15:56:08, 1, Forward, 15, 45, 10, Automatic - Start!
2019/7/2 15:57:08, 8, Reverse, 15, 45, 10, Automatic
2019/7/2 15:59:07, 2, Forward, 20, 40, 10, Automatic
2019/7/2 16:00:07, 8, Reverse, 20, 40, 10, Automatic
2019/7/2 16:02:07, 3, Forward, 25, 35, 10, Automatic
2019/7/2 16:03:07, 8, Reverse, 25, 35, 10, Automatic
2019/7/2 16:05:07, 4, Forward, 30, 30, 10, Automatic
2019/7/2 16:06:07, 8, Reverse, 30, 30, 10, Automatic
2019/7/2 16:08:07, 5, Forward, 35, 25, 10, Automatic
2019/7/2 16:09:07, 8, Reverse, 35, 25, 10, Automatic
2019/7/2 16:14:08, 1, Forward, 15, 45, 10, Automatic - Start!
2019/7/2 16:15:08, 8, Reverse, 15, 45, 10, Automatic
2019/7/2 16:17:07, 2, Forward, 20, 40, 10, Automatic
2019/7/2 16:18:08, 8, Reverse, 20, 40, 10, Automatic
2019/7/2 16:20:07, 3, Forward, 25, 35, 10, Automatic
2019/7/2 16:21:07, 8, Reverse, 25, 35, 10, Automatic
2019/7/2 16:23:07, 4, Forward, 30, 30, 10, Automatic
2019/7/2 16:24:08, 8, Reverse, 30, 30, 10, Automatic
2019/7/2 16:26:07, 5, Forward, 35, 25, 10, Automatic
2019/7/2 16:27:08, 8, Reverse, 35, 25, 10, Automatic
2019/7/2 16:29:07, 6, Forward, 40, 20, 10, Automatic
2019/7/2 16:30:07, 8, Reverse, 40, 20, 10, Automatic
2019/7/2 16:32:07, 7, Forward, 45, 15, 10, Automatic
2019/7/2 16:33:08, 8, Reverse, 45, 15, 10, Automatic
2019/7/2 16:35:07, 11, Forward, 10, 50, 10, Automatic
2019/7/2 16:36:07, 8, Reverse, 10, 50, 10, Automatic
2019/7/2 16:38:07, 12, Forward, 10, 50, 0, Automatic
2019/7/2 16:39:07, 11, Reverse, 10, 50, 0, Automatic
2019/7/2 16:41:07, 1, Forward, 15, 45, 10, Automatic
2019/7/2 16:42:08, 8, Reverse, 15, 45, 10, Automatic
2019/7/2 23:27:44, 1, Forward, 15, 45, 10, Automatic - Start!
2019/7/2 23:28:44, 8, Reverse, 15, 45, 10, Automatic
2019/7/2 23:31:22, 2, Forward, 20, 40, 10, Automatic
2019/7/2 23:32:22, 8, Reverse, 20, 40, 10, Automatic
2019/7/2 23:33:10, 3, Forward, 25, 35, 10, Automatic
2019/7/2 23:34:10, 8, Reverse, 25, 35, 10, Automatic
2019/7/2 23:34:58, 4, Forward, 30, 30, 10, Automatic
2019/7/2 23:35:58, 8, Reverse, 30, 30, 10, Automatic
2019/7/2 23:36:46, 5, Forward, 35, 25, 10, Automatic
2019/7/2 23:37:46, 8, Reverse, 35, 25, 10, Automatic
2019/7/2 23:38:34, 6, Forward, 40, 20, 10, Automatic
2019/7/2 23:39:34, 8, Reverse, 40, 20, 10, Automatic
2019/7/2 23:40:21, 7, Forward, 45, 15, 10, Automatic
2019/7/2 23:41:21, 8, Reverse, 45, 15, 10, Automatic
2019/7/2 23:53:24, 10, Forward, 10, 50, 10, Automatic - Start!
2019/7/2 23:54:24, 10, Reverse, 10, 50, 10, Automatic
2019/7/2 23:57:02, 1, Forward, 15, 45, 10, Automatic
2019/7/2 23:58:02, 8, Reverse, 15, 45, 10, Automatic
2019/7/2 23:58:50, 2, Forward, 20, 40, 10, Automatic
2019/7/2 23:59:50, 8, Reverse, 20, 40, 10, Automatic
2019/7/3 15:38:44, 10, Forward, 10, 50, 10, Automatic - Start!
2019/7/3 15:39:44, 10, Reverse, 10, 50, 10, Automatic
2019/7/3 15:42:22, 1, Forward, 15, 45, 10, Automatic
2019/7/3 15:43:22, 8, Reverse, 15, 45, 10, Automatic
2019/7/3 15:44:10, 2, Forward, 20, 40, 10, Automatic
2019/7/3 15:45:10, 8, Reverse, 20, 40, 10, Automatic
2019/7/3 15:45:58, 3, Forward, 25, 35, 10, Automatic
2019/7/3 15:46:58, 8, Reverse, 25, 35, 10, Automatic
2019/7/3 15:47:46, 4, Forward, 30, 30, 10, Automatic
2019/7/3 15:48:46, 8, Reverse, 30, 30, 10, Automatic
2019/7/3 15:49:34, 5, Forward, 35, 25, 10, Automatic
2019/7/3 15:50:34, 8, Reverse, 35, 25, 10, Automatic
2019/7/3 15:51:22, 6, Forward, 40, 20, 10, Automatic
2019/7/3 15:52:22, 8, Reverse, 40, 20, 10, Automatic
2019/7/3 15:53:10, 7, Forward, 45, 15, 10, Automatic
2019/7/3 15:54:10, 8, Reverse, 45, 15, 10, Automatic
2019/7/3 16:47:08, 1, Forward, 15, 50, 10, Automatic - Start!
2019/7/3 16:48:13, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 16:51:07, 1, Forward, 15, 50, 10, Automatic
2019/7/3 16:52:12, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 16:55:07, 1, Forward, 15, 50, 10, Automatic
2019/7/3 16:56:12, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 16:59:07, 1, Forward, 15, 50, 10, Automatic
2019/7/3 17:00:12, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 17:03:07, 1, Forward, 15, 50, 10, Automatic
2019/7/3 17:04:12, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 17:07:07, 1, Forward, 15, 50, 10, Automatic
2019/7/3 17:08:12, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 17:11:07, 1, Forward, 15, 50, 10, Automatic
2019/7/3 17:12:12, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 17:27:13, 1, Forward, 15, 50, 10, Automatic - Start!
2019/7/3 17:28:19, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 17:30:51, 2, Forward, 20, 50, 15, Automatic
2019/7/3 17:32:01, 8, Reverse, 20, 50, 15, Automatic
2019/7/3 17:32:39, 1, Forward, 15, 50, 10, Automatic
2019/7/3 17:33:44, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 17:34:27, 2, Forward, 20, 50, 15, Automatic
2019/7/3 17:35:37, 8, Reverse, 20, 50, 15, Automatic
2019/7/3 17:43:08, 1, Forward, 15, 50, 10, Automatic - Start!
2019/7/3 17:44:13, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 17:47:07, 1, Forward, 15, 50, 10, Automatic
2019/7/3 17:48:12, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 17:51:07, 1, Forward, 15, 50, 10, Automatic
2019/7/3 17:52:12, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 17:54:52, 1, Forward, 15, 50, 10, Automatic - Start!
2019/7/3 17:55:57, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 17:58:30, 1, Forward, 15, 50, 10, Automatic
2019/7/3 17:59:35, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 18:00:18, 1, Forward, 15, 50, 10, Automatic
2019/7/3 18:01:23, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 18:02:06, 1, Forward, 15, 50, 10, Automatic
2019/7/3 18:03:11, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 18:03:54, 1, Forward, 15, 50, 10, Automatic
2019/7/3 18:04:59, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 18:11:08, 1, Forward, 15, 50, 10, Automatic - Start!
2019/7/3 18:12:13, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 18:15:07, 2, Forward, 20, 50, 15, Automatic
2019/7/3 18:16:17, 8, Reverse, 20, 50, 15, Automatic
2019/7/3 18:19:07, 1, Forward, 15, 50, 10, Automatic
2019/7/3 18:20:12, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 18:23:07, 2, Forward, 20, 50, 15, Automatic
2019/7/3 18:24:17, 8, Reverse, 20, 50, 15, Automatic
2019/7/3 18:27:07, 1, Forward, 15, 50, 10, Automatic
2019/7/3 18:28:12, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 18:29:56, 1, Forward, 15, 100, 10, Automatic - Start!
2019/7/3 18:31:51, 8, Reverse, 15, 100, 10, Automatic
2019/7/3 18:33:32, 1, Forward, 15, 100, 10, Automatic
2019/7/3 18:35:27, 8, Reverse, 15, 100, 10, Automatic
2019/7/3 18:37:08, 1, Forward, 15, 100, 10, Automatic
2019/7/3 18:39:02, 8, Reverse, 15, 100, 10, Automatic
2019/7/3 18:40:44, 1, Forward, 15, 100, 10, Automatic
2019/7/3 18:42:39, 8, Reverse, 15, 100, 10, Automatic
2019/7/3 18:58:58, 10, Forward, 10, 65, 10, Automatic - Start!
2019/7/3 19:00:13, 10, Reverse, 10, 65, 10, Automatic
2019/7/3 19:02:58, 1, Forward, 30, 45, 15, Automatic
2019/7/3 19:04:13, 8, Reverse, 30, 45, 15, Automatic
2019/7/3 19:06:58, 2, Forward, 35, 40, 15, Automatic
2019/7/3 19:08:13, 8, Reverse, 35, 40, 15, Automatic
2019/7/3 19:10:58, 3, Forward, 40, 30, 15, Automatic
2019/7/3 19:12:08, 8, Reverse, 40, 30, 15, Automatic
2019/7/3 19:14:58, 10, Forward, 10, 65, 10, Automatic
2019/7/3 19:16:13, 10, Reverse, 10, 65, 10, Automatic
2019/7/3 19:23:10, 1, Forward, 15, 50, 10, Automatic - Start!
2019/7/3 19:24:15, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 19:26:48, 1, Forward, 15, 50, 10, Automatic
2019/7/3 19:27:53, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 19:28:36, 1, Forward, 15, 50, 10, Automatic
2019/7/3 19:29:41, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 19:32:28, 1, Forward, 15, 50, 10, Automatic - Start!
2019/7/3 19:33:33, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 19:36:06, 1, Forward, 15, 50, 10, Automatic
2019/7/3 19:37:11, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 19:37:54, 1, Forward, 15, 50, 10, Automatic
2019/7/3 19:38:59, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 19:42:28, 1, Forward, 15, 50, 10, Automatic - Start!
2019/7/3 19:43:33, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 19:45:48, 1, Forward, 15, 50, 10, Automatic
2019/7/3 19:46:53, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 19:49:08, 1, Forward, 15, 50, 10, Automatic
2019/7/3 19:50:13, 8, Reverse, 15, 50, 10, Automatic
2019/7/3 20:14:58, 10, Forward, 10, 65, 10, Automatic - Start!
2019/7/3 20:16:13, 10, Reverse, 10, 65, 10, Automatic
2019/7/3 20:18:57, 1, Forward, 30, 45, 15, Automatic
2019/7/3 20:20:13, 8, Reverse, 30, 45, 15, Automatic
2019/7/3 20:22:57, 2, Forward, 35, 40, 15, Automatic
2019/7/3 20:24:13, 8, Reverse, 35, 40, 15, Automatic
2019/7/3 20:26:58, 10, Forward, 10, 65, 10, Automatic - Start!
2019/7/3 20:28:13, 10, Reverse, 10, 65, 10, Automatic
2019/7/3 20:30:58, 1, Forward, 30, 45, 15, Automatic
2019/7/3 20:32:13, 8, Reverse, 30, 45, 15, Automatic
2019/7/3 20:34:58, 2, Forward, 35, 40, 15, Automatic
2019/7/3 20:36:13, 8, Reverse, 35, 40, 15, Automatic
2019/7/3 20:38:58, 3, Forward, 40, 30, 15, Automatic
2019/7/3 20:40:08, 8, Reverse, 40, 30, 15, Automatic
2019/7/3 20:42:58, 12, Forward, 25, 50, 15, Automatic
2019/7/3 20:44:13, 8, Reverse, 25, 50, 15, Automatic
2019/7/3 20:46:58, 4, Forward, 42, 35, 15, Automatic
2019/7/3 20:48:15, 8, Reverse, 42, 35, 15, Automatic
2019/7/3 20:50:58, 5, Forward, 45, 30, 15, Automatic
2019/7/3 20:52:13, 8, Reverse, 45, 30, 15, Automatic
2019/7/3 20:54:58, 6, Forward, 50, 25, 15, Automatic
2019/7/3 20:56:13, 8, Reverse, 50, 25, 15, Automatic
2019/7/3 20:58:58, 12, Forward, 25, 50, 15, Automatic
2019/7/3 21:00:13, 8, Reverse, 25, 50, 15, Automatic
2019/7/3 21:02:58, 7, Forward, 52, 25, 15, Automatic
2019/7/3 21:04:15, 8, Reverse, 52, 25, 15, Automatic
2019/7/3 21:06:58, 12, Forward, 25, 50, 15, Automatic
2019/7/3 21:08:13, 8, Reverse, 25, 50, 15, Automatic
2019/7/3 21:10:58, 9, Forward, 7, 70, 15, Automatic
2019/7/3 21:12:15, 9, Reverse, 7, 70, 15, Automatic
2019/7/3 21:14:58, 12, Forward, 25, 50, 15, Automatic
2019/7/3 21:16:13, 10, Reverse, 25, 50, 15, Automatic
2019/7/3 21:18:58, 10, Forward, 10, 65, 10, Automatic
2019/7/3 21:20:13, 10, Reverse, 10, 65, 10, Automatic
2019/7/3 21:22:58, 1, Forward, 30, 45, 15, Automatic
2019/7/3 21:24:13, 8, Reverse, 30, 45, 15, Automatic
2019/7/3 21:26:58, 2, Forward, 35, 40, 15, Automatic
2019/7/3 21:28:13, 8, Reverse, 35, 40, 15, Automatic
2019/7/3 21:30:58, 3, Forward, 40, 30, 15, Automatic
2019/7/3 21:32:08, 8, Reverse, 40, 30, 15, Automatic
2019/7/3 21:34:58, 12, Forward, 25, 50, 15, Automatic
2019/7/3 21:36:13, 8, Reverse, 25, 50, 15, Automatic
2019/7/3 21:38:58, 4, Forward, 42, 35, 15, Automatic
2019/7/3 21:40:15, 8, Reverse, 42, 35, 15, Automatic
2019/7/3 21:42:58, 5, Forward, 45, 30, 15, Automatic
2019/7/3 21:44:13, 8, Reverse, 45, 30, 15, Automatic
2019/7/3 21:46:58, 10, Forward, 10, 65, 10, Automatic - Start!
2019/7/3 21:48:13, 10, Reverse, 10, 65, 10, Automatic
2019/7/3 21:50:58, 1, Forward, 30, 45, 15, Automatic
2019/7/3 21:52:13, 8, Reverse, 30, 45, 15, Automatic
2019/7/3 21:54:58, 2, Forward, 35, 40, 15, Automatic
2019/7/3 21:56:13, 8, Reverse, 35, 40, 15, Automatic
2019/7/3 21:58:58, 3, Forward, 40, 30, 15, Automatic
2019/7/3 22:00:08, 8, Reverse, 40, 30, 15, Automatic
2019/7/3 22:02:58, 12, Forward, 25, 50, 15, Automatic
2019/7/3 22:04:13, 8, Reverse, 25, 50, 15, Automatic
2019/7/3 22:06:58, 4, Forward, 42, 35, 15, Automatic
2019/7/3 22:08:15, 8, Reverse, 42, 35, 15, Automatic
2019/7/3 22:10:58, 5, Forward, 45, 30, 15, Automatic
2019/7/3 22:12:13, 8, Reverse, 45, 30, 15, Automatic
2019/7/3 22:14:58, 6, Forward, 50, 25, 15, Automatic
2019/7/3 22:16:13, 8, Reverse, 50, 25, 15, Automatic
2019/7/3 22:18:58, 12, Forward, 25, 50, 15, Automatic
2019/7/3 22:20:13, 8, Reverse, 25, 50, 15, Automatic
2019/7/3 22:22:58, 7, Forward, 52, 25, 15, Automatic
2019/7/3 22:24:15, 8, Reverse, 52, 25, 15, Automatic
2019/7/3 22:26:58, 12, Forward, 25, 50, 15, Automatic
2019/7/3 22:28:13, 8, Reverse, 25, 50, 15, Automatic
2019/7/3 22:30:58, 9, Forward, 7, 70, 15, Automatic
2019/7/3 22:32:15, 9, Reverse, 7, 70, 15, Automatic
2019/7/3 22:34:58, 12, Forward, 25, 50, 15, Automatic
2019/7/3 22:36:13, 10, Reverse, 25, 50, 15, Automatic
