Time, Valve, Pump Dir, Pump Time, Measure Time, Purge Time, Notes
2019/8/1 0:02:58, 10, Forward, 10, 65, 10, Automatic - Start!
2019/8/1 0:04:13, 10, Reverse, 10, 65, 10, Automatic
2019/8/1 0:06:57, 1, Forward, 30, 45, 15, Automatic
2019/8/1 0:08:13, 8, Reverse, 30, 45, 15, Automatic
2019/8/1 0:10:57, 2, Forward, 35, 40, 15, Automatic
2019/8/1 0:12:12, 8, Reverse, 35, 40, 15, Automatic
2019/8/1 0:14:57, 3, Forward, 40, 30, 15, Automatic
2019/8/1 0:16:07, 8, Reverse, 40, 30, 15, Automatic
2019/8/1 0:18:57, 12, Forward, 25, 50, 15, Automatic
2019/8/1 0:20:12, 8, Reverse, 25, 50, 15, Automatic
2019/8/1 0:22:57, 4, Forward, 42, 35, 15, Automatic
2019/8/1 0:24:14, 8, Reverse, 42, 35, 15, Automatic
2019/8/1 0:26:57, 5, Forward, 45, 30, 15, Automatic
2019/8/1 0:28:12, 8, Reverse, 45, 30, 15, Automatic
2019/8/1 0:30:57, 6, Forward, 50, 25, 15, Automatic
2019/8/1 0:32:13, 8, Reverse, 50, 25, 15, Automatic
2019/8/1 0:34:57, 12, Forward, 25, 50, 15, Automatic
2019/8/1 0:36:12, 8, Reverse, 25, 50, 15, Automatic
2019/8/1 0:38:57, 7, Forward, 52, 25, 15, Automatic
2019/8/1 0:40:14, 8, Reverse, 52, 25, 15, Automatic
2019/8/1 0:42:57, 12, Forward, 25, 50, 15, Automatic
2019/8/1 0:44:12, 8, Reverse, 25, 50, 15, Automatic
2019/8/1 0:46:57, 9, Forward, 7, 70, 15, Automatic
2019/8/1 0:48:14, 9, Reverse, 7, 70, 15, Automatic
2019/8/1 0:50:57, 12, Forward, 25, 50, 15, Automatic
2019/8/1 0:52:12, 10, Reverse, 25, 50, 15, Automatic
2019/8/1 0:54:57, 10, Forward, 10, 65, 10, Automatic
2019/8/1 0:56:13, 10, Reverse, 10, 65, 10, Automatic
2019/8/1 0:58:57, 1, Forward, 30, 45, 15, Automatic
2019/8/1 1:00:13, 8, Reverse, 30, 45, 15, Automatic
2019/8/1 1:02:57, 2, Forward, 35, 40, 15, Automatic
2019/8/1 1:04:13, 8, Reverse, 35, 40, 15, Automatic
2019/8/1 1:06:57, 3, Forward, 40, 30, 15, Automatic
2019/8/1 1:08:08, 8, Reverse, 40, 30, 15, Automatic
2019/8/1 1:10:57, 12, Forward, 25, 50, 15, Automatic
2019/8/1 1:12:12, 8, Reverse, 25, 50, 15, Automatic
2019/8/1 1:14:57, 4, Forward, 42, 35, 15, Automatic
2019/8/1 1:16:14, 8, Reverse, 42, 35, 15, Automatic
2019/8/1 1:18:57, 5, Forward, 45, 30, 15, Automatic
2019/8/1 1:20:13, 8, Reverse, 45, 30, 15, Automatic
2019/8/1 1:22:57, 6, Forward, 50, 25, 15, Automatic
2019/8/1 1:24:13, 8, Reverse, 50, 25, 15, Automatic
2019/8/1 1:26:57, 12, Forward, 25, 50, 15, Automatic
2019/8/1 1:28:12, 8, Reverse, 25, 50, 15, Automatic
2019/8/1 1:30:57, 7, Forward, 52, 25, 15, Automatic
2019/8/1 1:32:14, 8, Reverse, 52, 25, 15, Automatic
2019/8/1 1:34:57, 12, Forward, 25, 50, 15, Automatic
2019/8/1 1:36:12, 8, Reverse, 25, 50, 15, Automatic
2019/8/1 1:38:57, 9, Forward, 7, 70, 15, Automatic
2019/8/1 1:40:15, 9, Reverse, 7, 70, 15, Automatic
2019/8/1 1:42:57, 12, Forward, 25, 50, 15, Automatic
2019/8/1 1:44:12, 10, Reverse, 25, 50, 15, Automatic
2019/8/1 1:46:58, 10, Forward, 10, 65, 10, Automatic
2019/8/1 1:48:12, 10, Reverse, 10, 65, 10, Automatic
2019/8/1 1:50:58, 1, Forward, 30, 45, 15, Automatic
2019/8/1 1:52:13, 8, Reverse, 30, 45, 15, Automatic
2019/8/1 1:54:58, 2, Forward, 35, 40, 15, Automatic
2019/8/1 1:56:13, 8, Reverse, 35, 40, 15, Automatic
2019/8/1 1:58:58, 3, Forward, 40, 30, 15, Automatic
2019/8/1 2:00:08, 8, Reverse, 40, 30, 15, Automatic
2019/8/1 2:02:58, 12, Forward, 25, 50, 15, Automatic
2019/8/1 2:04:12, 8, Reverse, 25, 50, 15, Automatic
2019/8/1 2:06:58, 4, Forward, 42, 35, 15, Automatic
2019/8/1 2:08:15, 8, Reverse, 42, 35, 15, Automatic
2019/8/1 2:10:58, 5, Forward, 45, 30, 15, Automatic
2019/8/1 2:12:13, 8, Reverse, 45, 30, 15, Automatic
2019/8/1 2:14:58, 6, Forward, 50, 25, 15, Automatic
2019/8/1 2:16:13, 8, Reverse, 50, 25, 15, Automatic
2019/8/1 2:18:58, 12, Forward, 25, 50, 15, Automatic
2019/8/1 2:20:12, 8, Reverse, 25, 50, 15, Automatic
2019/8/1 2:22:58, 7, Forward, 52, 25, 15, Automatic
2019/8/1 2:24:15, 8, Reverse, 52, 25, 15, Automatic
2019/8/1 2:26:58, 12, Forward, 25, 50, 15, Automatic
2019/8/1 2:28:13, 8, Reverse, 25, 50, 15, Automatic
2019/8/1 2:30:58, 9, Forward, 7, 70, 15, Automatic
2019/8/1 2:32:15, 9, Reverse, 7, 70, 15, Automatic
2019/8/1 2:34:58, 12, Forward, 25, 50, 15, Automatic
2019/8/1 2:36:13, 10, Reverse, 25, 50, 15, Automatic
2019/8/1 2:38:58, 10, Forward, 10, 65, 10, Automatic
2019/8/1 2:40:13, 10, Reverse, 10, 65, 10, Automatic
2019/8/1 2:42:58, 1, Forward, 30, 45, 15, Automatic
2019/8/1 2:44:13, 8, Reverse, 30, 45, 15, Automatic
2019/8/1 2:46:58, 2, Forward, 35, 40, 15, Automatic
2019/8/1 2:48:13, 8, Reverse, 35, 40, 15, Automatic
2019/8/1 2:50:58, 3, Forward, 40, 30, 15, Automatic
2019/8/1 2:52:08, 8, Reverse, 40, 30, 15, Automatic
2019/8/1 2:54:58, 12, Forward, 25, 50, 15, Automatic
2019/8/1 2:56:13, 8, Reverse, 25, 50, 15, Automatic
2019/8/1 2:58:58, 4, Forward, 42, 35, 15, Automatic
2019/8/1 3:00:15, 8, Reverse, 42, 35, 15, Automatic
2019/8/1 3:02:58, 5, Forward, 45, 30, 15, Automatic
2019/8/1 3:04:13, 8, Reverse, 45, 30, 15, Automatic
2019/8/1 3:06:58, 6, Forward, 50, 25, 15, Automatic
2019/8/1 3:08:13, 8, Reverse, 50, 25, 15, Automatic
2019/8/1 3:10:58, 12, Forward, 25, 50, 15, Automatic
2019/8/1 3:12:13, 8, Reverse, 25, 50, 15, Automatic
2019/8/1 3:14:58, 7, Forward, 52, 25, 15, Automatic
2019/8/1 3:16:15, 8, Reverse, 52, 25, 15, Automatic
2019/8/1 3:18:58, 12, Forward, 25, 50, 15, Automatic
2019/8/1 3:20:13, 8, Reverse, 25, 50, 15, Automatic
2019/8/1 3:22:58, 9, Forward, 7, 70, 15, Automatic
2019/8/1 3:24:15, 9, Reverse, 7, 70, 15, Automatic
2019/8/1 3:26:58, 12, Forward, 25, 50, 15, Automatic
2019/8/1 3:28:13, 10, Reverse, 25, 50, 15, Automatic
2019/8/1 3:30:58, 10, Forward, 10, 65, 10, Automatic
2019/8/1 3:32:13, 10, Reverse, 10, 65, 10, Automatic
2019/8/1 3:34:58, 1, Forward, 30, 45, 15, Automatic
2019/8/1 3:36:13, 8, Reverse, 30, 45, 15, Automatic
2019/8/1 3:38:58, 2, Forward, 35, 40, 15, Automatic
2019/8/1 3:40:13, 8, Reverse, 35, 40, 15, Automatic
2019/8/1 3:42:58, 3, Forward, 40, 30, 15, Automatic
2019/8/1 3:44:08, 8, Reverse, 40, 30, 15, Automatic
2019/8/1 3:46:58, 12, Forward, 25, 50, 15, Automatic
2019/8/1 3:48:13, 8, Reverse, 25, 50, 15, Automatic
2019/8/1 3:50:58, 4, Forward, 42, 35, 15, Automatic
2019/8/1 3:52:15, 8, Reverse, 42, 35, 15, Automatic
2019/8/1 3:54:58, 5, Forward, 45, 30, 15, Automatic
2019/8/1 3:56:13, 8, Reverse, 45, 30, 15, Automatic
2019/8/1 3:58:58, 6, Forward, 50, 25, 15, Automatic
2019/8/1 4:00:13, 8, Reverse, 50, 25, 15, Automatic
2019/8/1 4:02:58, 12, Forward, 25, 50, 15, Automatic
2019/8/1 4:04:13, 8, Reverse, 25, 50, 15, Automatic
2019/8/1 4:06:58, 7, Forward, 52, 25, 15, Automatic
2019/8/1 4:08:15, 8, Reverse, 52, 25, 15, Automatic
2019/8/1 4:10:58, 12, Forward, 25, 50, 15, Automatic
2019/8/1 4:12:13, 8, Reverse, 25, 50, 15, Automatic
2019/8/1 4:14:58, 9, Forward, 7, 70, 15, Automatic
2019/8/1 4:16:15, 9, Reverse, 7, 70, 15, Automatic
2019/8/1 4:18:58, 12, Forward, 25, 50, 15, Automatic
2019/8/1 4:20:13, 10, Reverse, 25, 50, 15, Automatic
2019/8/1 4:22:58, 10, Forward, 10, 65, 10, Automatic
2019/8/1 4:24:13, 10, Reverse, 10, 65, 10, Automatic
2019/8/1 4:26:58, 1, Forward, 30, 45, 15, Automatic
2019/8/1 4:28:13, 8, Reverse, 30, 45, 15, Automatic
2019/8/1 4:30:58, 2, Forward, 35, 40, 15, Automatic
2019/8/1 4:32:13, 8, Reverse, 35, 40, 15, Automatic
2019/8/1 4:34:58, 3, Forward, 40, 30, 15, Automatic
2019/8/1 4:36:08, 8, Reverse, 40, 30, 15, Automatic
