Time, Valve, Pump Dir, Pump Time, Measure Time, Purge Time, Notes
2020/3/23 16:25:33, 10, Forward, 20, 20, 15, Automatic - Start!
2020/3/23 16:26:13, 10, Reverse, 20, 20, 15, Automatic
2020/3/23 16:27:33, 1, Forward, 20, 20, 15, Automatic
2020/3/23 16:28:13, 8, Reverse, 20, 20, 15, Automatic
2020/3/23 16:29:33, 12, Forward, 20, 20, 15, Automatic
2020/3/23 16:30:13, 12, Reverse, 20, 20, 15, Automatic
2020/3/23 16:31:33, 9, Forward, 7, 40, 15, Automatic
2020/3/23 16:32:20, 9, Reverse, 7, 40, 15, Automatic
2020/3/23 16:33:33, 12, Forward, 25, 20, 15, Automatic
2020/3/23 16:34:18, 8, Reverse, 25, 20, 15, Automatic
2020/3/23 16:35:33, 10, Forward, 20, 20, 15, Automatic
2020/3/23 16:36:13, 10, Reverse, 20, 20, 15, Automatic
2020/3/23 18:08:33, 10, Forward, 20, 20, 15, Automatic - Start!
2020/3/23 18:09:13, 10, Reverse, 20, 20, 15, Automatic
2020/3/23 18:17:33, 1, Forward, 20, 20, 15, Automatic
2020/3/23 18:18:13, 8, Reverse, 20, 20, 15, Automatic
2020/3/23 18:26:33, 12, Forward, 20, 20, 15, Automatic
2020/3/23 18:27:13, 12, Reverse, 20, 20, 15, Automatic
2020/3/23 18:35:33, 9, Forward, 7, 40, 15, Automatic
2020/3/23 18:36:20, 9, Reverse, 7, 40, 15, Automatic
2020/3/23 18:44:33, 12, Forward, 25, 20, 15, Automatic
2020/3/23 18:45:18, 8, Reverse, 25, 20, 15, Automatic
2020/3/23 18:53:33, 10, Forward, 20, 20, 15, Automatic
2020/3/23 18:54:13, 10, Reverse, 20, 20, 15, Automatic
2020/3/23 19:02:33, 1, Forward, 20, 20, 15, Automatic
2020/3/23 19:03:13, 8, Reverse, 20, 20, 15, Automatic
2020/3/23 19:11:33, 12, Forward, 20, 20, 15, Automatic
2020/3/23 19:12:13, 12, Reverse, 20, 20, 15, Automatic
2020/3/23 19:20:33, 9, Forward, 7, 40, 15, Automatic
2020/3/23 19:21:20, 9, Reverse, 7, 40, 15, Automatic
2020/3/23 19:29:33, 12, Forward, 25, 20, 15, Automatic
2020/3/23 19:30:18, 8, Reverse, 25, 20, 15, Automatic
2020/3/23 19:38:33, 10, Forward, 20, 20, 15, Automatic
2020/3/23 19:39:13, 10, Reverse, 20, 20, 15, Automatic
2020/3/23 20:25:58, 10, Forward, 15, 60, 15, Automatic - Start!
2020/3/23 20:27:13, 10, Reverse, 15, 60, 15, Automatic
2020/3/23 20:34:58, 1, Forward, 30, 60, 15, Automatic
2020/3/23 20:36:28, 8, Reverse, 30, 60, 15, Automatic
2020/3/23 20:43:58, 2, Forward, 35, 60, 15, Automatic
2020/3/23 20:45:33, 8, Reverse, 35, 60, 15, Automatic
2020/3/23 20:52:58, 3, Forward, 40, 60, 15, Automatic
2020/3/23 20:54:38, 8, Reverse, 40, 60, 15, Automatic
2020/3/23 21:01:58, 12, Forward, 30, 60, 15, Automatic
2020/3/23 21:03:28, 8, Reverse, 30, 60, 15, Automatic
2020/3/23 21:10:58, 4, Forward, 42, 60, 15, Automatic
2020/3/23 21:12:40, 8, Reverse, 42, 60, 15, Automatic
2020/3/23 21:19:58, 5, Forward, 45, 60, 15, Automatic
2020/3/23 21:21:43, 8, Reverse, 45, 60, 15, Automatic
2020/3/23 21:28:58, 6, Forward, 50, 60, 15, Automatic
2020/3/23 21:30:48, 8, Reverse, 50, 60, 15, Automatic
2020/3/23 21:37:58, 12, Forward, 30, 60, 15, Automatic
2020/3/23 21:39:28, 8, Reverse, 30, 60, 15, Automatic
2020/3/23 21:46:58, 7, Forward, 52, 60, 15, Automatic
2020/3/23 21:48:50, 8, Reverse, 52, 60, 15, Automatic
2020/3/23 21:55:58, 12, Forward, 30, 60, 20, Automatic
2020/3/23 21:57:28, 12, Reverse, 30, 60, 20, Automatic
2020/3/23 22:04:58, 9, Forward, 7, 70, 15, Automatic
2020/3/23 22:06:15, 9, Reverse, 7, 70, 15, Automatic
2020/3/23 22:13:58, 12, Forward, 30, 60, 20, Automatic
2020/3/23 22:15:28, 12, Reverse, 30, 60, 20, Automatic
2020/3/23 22:22:58, 10, Forward, 15, 60, 15, Automatic
2020/3/23 22:24:13, 10, Reverse, 15, 60, 15, Automatic
2020/3/23 22:31:58, 1, Forward, 30, 60, 15, Automatic
2020/3/23 22:33:28, 8, Reverse, 30, 60, 15, Automatic
2020/3/23 22:40:58, 2, Forward, 35, 60, 15, Automatic
2020/3/23 22:42:33, 8, Reverse, 35, 60, 15, Automatic
2020/3/23 22:49:58, 3, Forward, 40, 60, 15, Automatic
2020/3/23 22:51:38, 8, Reverse, 40, 60, 15, Automatic
2020/3/23 22:58:58, 12, Forward, 30, 60, 15, Automatic
2020/3/23 23:00:28, 8, Reverse, 30, 60, 15, Automatic
2020/3/23 23:07:58, 4, Forward, 42, 60, 15, Automatic
2020/3/23 23:09:40, 8, Reverse, 42, 60, 15, Automatic
2020/3/23 23:16:58, 5, Forward, 45, 60, 15, Automatic
2020/3/23 23:18:43, 8, Reverse, 45, 60, 15, Automatic
2020/3/23 23:25:58, 6, Forward, 50, 60, 15, Automatic
2020/3/23 23:27:49, 8, Reverse, 50, 60, 15, Automatic
2020/3/23 23:34:58, 12, Forward, 30, 60, 15, Automatic
2020/3/23 23:36:28, 8, Reverse, 30, 60, 15, Automatic
2020/3/23 23:43:58, 7, Forward, 52, 60, 15, Automatic
2020/3/23 23:45:50, 8, Reverse, 52, 60, 15, Automatic
2020/3/23 23:52:58, 12, Forward, 30, 60, 20, Automatic
2020/3/23 23:54:29, 12, Reverse, 30, 60, 20, Automatic
2020/3/24 0:07:58, 10, Forward, 15, 60, 15, Automatic - Start!
2020/3/24 0:09:13, 10, Reverse, 15, 60, 15, Automatic
2020/3/24 0:16:57, 1, Forward, 30, 60, 15, Automatic
2020/3/24 0:18:28, 8, Reverse, 30, 60, 15, Automatic
2020/3/24 0:25:57, 2, Forward, 35, 60, 15, Automatic
2020/3/24 0:27:33, 8, Reverse, 35, 60, 15, Automatic
2020/3/24 0:34:57, 3, Forward, 40, 60, 15, Automatic
2020/3/24 0:36:38, 8, Reverse, 40, 60, 15, Automatic
2020/3/24 0:43:57, 12, Forward, 30, 60, 15, Automatic
2020/3/24 0:45:28, 8, Reverse, 30, 60, 15, Automatic
2020/3/24 0:52:57, 4, Forward, 42, 60, 15, Automatic
2020/3/24 0:54:40, 8, Reverse, 42, 60, 15, Automatic
2020/3/24 1:01:57, 5, Forward, 45, 60, 15, Automatic
2020/3/24 1:03:43, 8, Reverse, 45, 60, 15, Automatic
2020/3/24 1:10:57, 6, Forward, 50, 60, 15, Automatic
2020/3/24 1:12:48, 8, Reverse, 50, 60, 15, Automatic
2020/3/24 1:19:57, 12, Forward, 30, 60, 15, Automatic
2020/3/24 1:21:28, 8, Reverse, 30, 60, 15, Automatic
2020/3/24 1:28:58, 7, Forward, 52, 60, 15, Automatic
2020/3/24 1:30:50, 8, Reverse, 52, 60, 15, Automatic
2020/3/24 1:37:58, 12, Forward, 30, 60, 20, Automatic
2020/3/24 1:39:28, 12, Reverse, 30, 60, 20, Automatic
2020/3/24 1:46:58, 9, Forward, 7, 70, 15, Automatic
2020/3/24 1:48:15, 9, Reverse, 7, 70, 15, Automatic
2020/3/24 1:55:58, 12, Forward, 30, 60, 20, Automatic
2020/3/24 1:57:28, 12, Reverse, 30, 60, 20, Automatic
2020/3/24 2:04:58, 10, Forward, 15, 60, 15, Automatic
2020/3/24 2:06:13, 10, Reverse, 15, 60, 15, Automatic
2020/3/24 2:13:58, 1, Forward, 30, 60, 15, Automatic
2020/3/24 2:15:28, 8, Reverse, 30, 60, 15, Automatic
2020/3/24 2:22:58, 2, Forward, 35, 60, 15, Automatic
2020/3/24 2:24:33, 8, Reverse, 35, 60, 15, Automatic
2020/3/24 2:31:58, 3, Forward, 40, 60, 15, Automatic
2020/3/24 2:33:38, 8, Reverse, 40, 60, 15, Automatic
2020/3/24 2:40:58, 12, Forward, 30, 60, 15, Automatic
2020/3/24 2:42:28, 8, Reverse, 30, 60, 15, Automatic
2020/3/24 2:49:58, 4, Forward, 42, 60, 15, Automatic
2020/3/24 2:51:40, 8, Reverse, 42, 60, 15, Automatic
2020/3/24 2:58:58, 5, Forward, 45, 60, 15, Automatic
2020/3/24 3:00:43, 8, Reverse, 45, 60, 15, Automatic
2020/3/24 3:07:58, 6, Forward, 50, 60, 15, Automatic
2020/3/24 3:09:48, 8, Reverse, 50, 60, 15, Automatic
2020/3/24 3:16:58, 12, Forward, 30, 60, 15, Automatic
2020/3/24 3:18:28, 8, Reverse, 30, 60, 15, Automatic
2020/3/24 3:25:58, 7, Forward, 52, 60, 15, Automatic
2020/3/24 3:27:50, 8, Reverse, 52, 60, 15, Automatic
2020/3/24 3:34:58, 12, Forward, 30, 60, 20, Automatic
2020/3/24 3:36:28, 12, Reverse, 30, 60, 20, Automatic
2020/3/24 3:43:58, 9, Forward, 7, 70, 15, Automatic
2020/3/24 3:45:15, 9, Reverse, 7, 70, 15, Automatic
2020/3/24 3:52:58, 12, Forward, 30, 60, 20, Automatic
2020/3/24 3:54:28, 12, Reverse, 30, 60, 20, Automatic
2020/3/24 4:01:58, 10, Forward, 15, 60, 15, Automatic
2020/3/24 4:03:13, 10, Reverse, 15, 60, 15, Automatic
2020/3/24 4:10:58, 1, Forward, 30, 60, 15, Automatic
2020/3/24 4:12:28, 8, Reverse, 30, 60, 15, Automatic
2020/3/24 4:19:58, 2, Forward, 35, 60, 15, Automatic
2020/3/24 4:21:33, 8, Reverse, 35, 60, 15, Automatic
2020/3/24 4:28:58, 3, Forward, 40, 60, 15, Automatic
2020/3/24 4:30:38, 8, Reverse, 40, 60, 15, Automatic
2020/3/24 4:37:58, 12, Forward, 30, 60, 15, Automatic
2020/3/24 4:39:28, 8, Reverse, 30, 60, 15, Automatic
2020/3/24 4:46:58, 4, Forward, 42, 60, 15, Automatic
2020/3/24 4:48:40, 8, Reverse, 42, 60, 15, Automatic
2020/3/24 4:55:58, 5, Forward, 45, 60, 15, Automatic
2020/3/24 4:57:43, 8, Reverse, 45, 60, 15, Automatic
2020/3/24 5:04:58, 6, Forward, 50, 60, 15, Automatic
2020/3/24 5:06:48, 8, Reverse, 50, 60, 15, Automatic
2020/3/24 5:13:58, 12, Forward, 30, 60, 15, Automatic
2020/3/24 5:15:28, 8, Reverse, 30, 60, 15, Automatic
2020/3/24 5:22:58, 7, Forward, 52, 60, 15, Automatic
2020/3/24 5:24:50, 8, Reverse, 52, 60, 15, Automatic
2020/3/24 5:31:58, 12, Forward, 30, 60, 20, Automatic
2020/3/24 5:33:28, 12, Reverse, 30, 60, 20, Automatic
2020/3/24 5:40:58, 9, Forward, 7, 70, 15, Automatic
2020/3/24 5:42:15, 9, Reverse, 7, 70, 15, Automatic
2020/3/24 5:49:58, 12, Forward, 30, 60, 20, Automatic
2020/3/24 5:51:28, 12, Reverse, 30, 60, 20, Automatic
2020/3/24 5:58:58, 10, Forward, 15, 60, 15, Automatic
2020/3/24 6:00:13, 10, Reverse, 15, 60, 15, Automatic
2020/3/24 6:07:58, 1, Forward, 30, 60, 15, Automatic
2020/3/24 6:09:28, 8, Reverse, 30, 60, 15, Automatic
2020/3/24 6:16:58, 2, Forward, 35, 60, 15, Automatic
2020/3/24 6:18:34, 8, Reverse, 35, 60, 15, Automatic
2020/3/24 6:25:58, 3, Forward, 40, 60, 15, Automatic
2020/3/24 6:27:38, 8, Reverse, 40, 60, 15, Automatic
2020/3/24 6:34:58, 12, Forward, 30, 60, 15, Automatic
2020/3/24 6:36:29, 8, Reverse, 30, 60, 15, Automatic
2020/3/24 6:43:58, 4, Forward, 42, 60, 15, Automatic
2020/3/24 6:45:41, 8, Reverse, 42, 60, 15, Automatic
2020/3/24 6:52:58, 5, Forward, 45, 60, 15, Automatic
2020/3/24 6:54:44, 8, Reverse, 45, 60, 15, Automatic
2020/3/24 7:01:58, 6, Forward, 50, 60, 15, Automatic
2020/3/24 7:03:49, 8, Reverse, 50, 60, 15, Automatic
2020/3/24 7:10:58, 12, Forward, 30, 60, 15, Automatic
2020/3/24 7:12:29, 8, Reverse, 30, 60, 15, Automatic
2020/3/24 7:19:58, 7, Forward, 52, 60, 15, Automatic
2020/3/24 7:21:51, 8, Reverse, 52, 60, 15, Automatic
2020/3/24 7:28:58, 12, Forward, 30, 60, 20, Automatic
2020/3/24 7:30:29, 12, Reverse, 30, 60, 20, Automatic
2020/3/24 7:37:58, 9, Forward, 7, 70, 15, Automatic
2020/3/24 7:39:16, 9, Reverse, 7, 70, 15, Automatic
2020/3/24 7:46:58, 12, Forward, 30, 60, 20, Automatic
2020/3/24 7:48:29, 12, Reverse, 30, 60, 20, Automatic
2020/3/24 7:55:58, 10, Forward, 15, 60, 15, Automatic
2020/3/24 7:57:14, 10, Reverse, 15, 60, 15, Automatic
2020/3/24 8:04:58, 1, Forward, 30, 60, 15, Automatic
2020/3/24 8:06:29, 8, Reverse, 30, 60, 15, Automatic
2020/3/24 8:13:59, 2, Forward, 35, 60, 15, Automatic
2020/3/24 8:15:34, 8, Reverse, 35, 60, 15, Automatic
2020/3/24 8:22:59, 3, Forward, 40, 60, 15, Automatic
2020/3/24 8:24:39, 8, Reverse, 40, 60, 15, Automatic
2020/3/24 8:31:59, 12, Forward, 30, 60, 15, Automatic
2020/3/24 8:33:29, 8, Reverse, 30, 60, 15, Automatic
2020/3/24 17:16:28, 10, Forward, 15, 120, 15, Automatic - Start!
2020/3/24 17:18:43, 10, Reverse, 15, 120, 15, Automatic
2020/3/24 17:25:28, 1, Forward, 30, 120, 15, Automatic
2020/3/24 17:27:58, 8, Reverse, 30, 120, 15, Automatic
2020/3/24 17:34:28, 2, Forward, 35, 120, 15, Automatic
2020/3/24 17:37:04, 8, Reverse, 35, 120, 15, Automatic
2020/3/24 17:43:28, 3, Forward, 40, 120, 15, Automatic
2020/3/24 17:46:08, 8, Reverse, 40, 120, 15, Automatic
2020/3/24 17:52:28, 12, Forward, 30, 120, 15, Automatic
2020/3/24 17:54:58, 8, Reverse, 30, 120, 15, Automatic
2020/3/24 18:01:28, 4, Forward, 42, 120, 15, Automatic
2020/3/24 18:04:10, 8, Reverse, 42, 120, 15, Automatic
2020/3/24 18:10:28, 5, Forward, 45, 120, 15, Automatic
2020/3/24 18:13:13, 8, Reverse, 45, 120, 15, Automatic
2020/3/24 18:19:28, 6, Forward, 50, 120, 15, Automatic
2020/3/24 18:22:19, 8, Reverse, 50, 120, 15, Automatic
2020/3/24 18:28:28, 12, Forward, 30, 120, 15, Automatic
2020/3/24 18:30:58, 8, Reverse, 30, 120, 15, Automatic
2020/3/24 18:37:28, 7, Forward, 52, 120, 15, Automatic
2020/3/24 18:40:20, 8, Reverse, 52, 120, 15, Automatic
2020/3/24 18:46:28, 12, Forward, 30, 120, 20, Automatic
2020/3/24 18:48:58, 12, Reverse, 30, 120, 20, Automatic
2020/3/24 18:55:28, 9, Forward, 7, 120, 15, Automatic
2020/3/24 18:57:35, 9, Reverse, 7, 120, 15, Automatic
