Time, Valve, Pump Dir, Pump Time, Measure Time, Purge Time, Notes
2021/6/1 0:09:28, 10, Forward, 10, 120, 5, Automatic - Start!
2021/6/1 0:11:38, 10, Reverse, 10, 120, 5, Automatic
2021/6/1 0:11:44, 12, Forward, 25, 5, 20, Automatic
2021/6/1 0:12:14, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 0:20:27, 1, Forward, 35, 120, 20, Automatic
2021/6/1 0:23:02, 8, Reverse, 35, 120, 20, Automatic
2021/6/1 0:23:23, 12, Forward, 25, 5, 20, Automatic
2021/6/1 0:23:53, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 0:31:27, 2, Forward, 40, 120, 20, Automatic
2021/6/1 0:34:07, 8, Reverse, 40, 120, 20, Automatic
2021/6/1 0:34:28, 12, Forward, 25, 5, 20, Automatic
2021/6/1 0:34:58, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 0:42:27, 3, Forward, 45, 120, 20, Automatic
2021/6/1 0:45:13, 8, Reverse, 45, 120, 20, Automatic
2021/6/1 0:45:33, 12, Forward, 25, 5, 20, Automatic
2021/6/1 0:46:03, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 0:53:27, 4, Forward, 47, 120, 20, Automatic
2021/6/1 0:56:14, 8, Reverse, 47, 120, 20, Automatic
2021/6/1 0:56:35, 12, Forward, 25, 5, 20, Automatic
2021/6/1 0:57:05, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 1:04:27, 5, Forward, 50, 120, 20, Automatic
2021/6/1 1:07:17, 8, Reverse, 50, 120, 20, Automatic
2021/6/1 1:07:38, 12, Forward, 25, 5, 20, Automatic
2021/6/1 1:08:08, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 1:15:27, 6, Forward, 52, 120, 20, Automatic
2021/6/1 1:18:19, 8, Reverse, 52, 120, 20, Automatic
2021/6/1 1:18:40, 12, Forward, 25, 5, 20, Automatic
2021/6/1 1:19:10, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 1:26:27, 7, Forward, 55, 120, 20, Automatic
2021/6/1 1:29:22, 8, Reverse, 55, 120, 20, Automatic
2021/6/1 1:29:43, 12, Forward, 25, 5, 20, Automatic
2021/6/1 1:30:13, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 1:37:27, 9, Forward, 12, 120, 25, Automatic
2021/6/1 1:39:39, 9, Reverse, 12, 120, 25, Automatic
2021/6/1 1:40:05, 12, Forward, 25, 5, 20, Automatic
2021/6/1 1:40:35, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 1:48:27, 10, Forward, 10, 120, 5, Automatic
2021/6/1 1:50:38, 10, Reverse, 10, 120, 5, Automatic
2021/6/1 1:50:43, 12, Forward, 25, 5, 20, Automatic
2021/6/1 1:51:13, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 1:59:27, 1, Forward, 35, 120, 20, Automatic
2021/6/1 2:02:02, 8, Reverse, 35, 120, 20, Automatic
2021/6/1 2:02:23, 12, Forward, 25, 5, 20, Automatic
2021/6/1 2:02:53, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 2:10:27, 2, Forward, 40, 120, 20, Automatic
2021/6/1 2:13:07, 8, Reverse, 40, 120, 20, Automatic
2021/6/1 2:13:28, 12, Forward, 25, 5, 20, Automatic
2021/6/1 2:13:58, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 2:21:27, 3, Forward, 45, 120, 20, Automatic
2021/6/1 2:24:13, 8, Reverse, 45, 120, 20, Automatic
2021/6/1 2:24:33, 12, Forward, 25, 5, 20, Automatic
2021/6/1 2:25:03, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 2:32:27, 4, Forward, 47, 120, 20, Automatic
2021/6/1 2:35:14, 8, Reverse, 47, 120, 20, Automatic
2021/6/1 2:35:35, 12, Forward, 25, 5, 20, Automatic
2021/6/1 2:36:05, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 2:43:28, 5, Forward, 50, 120, 20, Automatic
2021/6/1 2:46:18, 8, Reverse, 50, 120, 20, Automatic
2021/6/1 2:46:38, 12, Forward, 25, 5, 20, Automatic
2021/6/1 2:47:08, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 2:54:28, 6, Forward, 52, 120, 20, Automatic
2021/6/1 2:57:20, 8, Reverse, 52, 120, 20, Automatic
2021/6/1 2:57:40, 12, Forward, 25, 5, 20, Automatic
2021/6/1 2:58:10, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 3:05:28, 7, Forward, 55, 120, 20, Automatic
2021/6/1 3:08:23, 8, Reverse, 55, 120, 20, Automatic
2021/6/1 3:08:43, 12, Forward, 25, 5, 20, Automatic
2021/6/1 3:09:13, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 3:16:28, 9, Forward, 12, 120, 25, Automatic
2021/6/1 3:18:39, 9, Reverse, 12, 120, 25, Automatic
2021/6/1 3:19:05, 12, Forward, 25, 5, 20, Automatic
2021/6/1 3:19:35, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 3:27:28, 10, Forward, 10, 120, 5, Automatic
2021/6/1 3:29:38, 10, Reverse, 10, 120, 5, Automatic
2021/6/1 3:29:43, 12, Forward, 25, 5, 20, Automatic
2021/6/1 3:30:13, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 3:38:28, 1, Forward, 35, 120, 20, Automatic
2021/6/1 3:41:03, 8, Reverse, 35, 120, 20, Automatic
2021/6/1 3:41:23, 12, Forward, 25, 5, 20, Automatic
2021/6/1 3:41:53, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 3:49:28, 2, Forward, 40, 120, 20, Automatic
2021/6/1 3:52:08, 8, Reverse, 40, 120, 20, Automatic
2021/6/1 3:52:28, 12, Forward, 25, 5, 20, Automatic
2021/6/1 3:52:58, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 4:00:28, 3, Forward, 45, 120, 20, Automatic
2021/6/1 4:03:13, 8, Reverse, 45, 120, 20, Automatic
2021/6/1 4:03:33, 12, Forward, 25, 5, 20, Automatic
2021/6/1 4:04:03, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 4:11:28, 4, Forward, 47, 120, 20, Automatic
2021/6/1 4:14:15, 8, Reverse, 47, 120, 20, Automatic
2021/6/1 4:14:35, 12, Forward, 25, 5, 20, Automatic
2021/6/1 4:15:05, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 4:22:28, 5, Forward, 50, 120, 20, Automatic
2021/6/1 4:25:18, 8, Reverse, 50, 120, 20, Automatic
2021/6/1 4:25:38, 12, Forward, 25, 5, 20, Automatic
2021/6/1 4:26:08, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 4:33:28, 6, Forward, 52, 120, 20, Automatic
2021/6/1 4:36:20, 8, Reverse, 52, 120, 20, Automatic
2021/6/1 4:36:40, 12, Forward, 25, 5, 20, Automatic
2021/6/1 4:37:10, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 4:44:28, 7, Forward, 55, 120, 20, Automatic
2021/6/1 4:47:23, 8, Reverse, 55, 120, 20, Automatic
2021/6/1 4:47:43, 12, Forward, 25, 5, 20, Automatic
2021/6/1 4:48:13, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 4:55:28, 9, Forward, 12, 120, 25, Automatic
2021/6/1 4:57:40, 9, Reverse, 12, 120, 25, Automatic
2021/6/1 4:58:05, 12, Forward, 25, 5, 20, Automatic
2021/6/1 4:58:35, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 5:06:28, 10, Forward, 10, 120, 5, Automatic
2021/6/1 5:08:38, 10, Reverse, 10, 120, 5, Automatic
2021/6/1 5:08:43, 12, Forward, 25, 5, 20, Automatic
2021/6/1 5:09:13, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 5:17:28, 1, Forward, 35, 120, 20, Automatic
2021/6/1 5:20:03, 8, Reverse, 35, 120, 20, Automatic
2021/6/1 5:20:23, 12, Forward, 25, 5, 20, Automatic
2021/6/1 5:20:53, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 5:28:28, 2, Forward, 40, 120, 20, Automatic
2021/6/1 5:31:08, 8, Reverse, 40, 120, 20, Automatic
2021/6/1 5:31:28, 12, Forward, 25, 5, 20, Automatic
2021/6/1 5:31:58, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 5:39:28, 3, Forward, 45, 120, 20, Automatic
2021/6/1 5:42:13, 8, Reverse, 45, 120, 20, Automatic
2021/6/1 5:42:33, 12, Forward, 25, 5, 20, Automatic
2021/6/1 5:43:03, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 5:50:28, 4, Forward, 47, 120, 20, Automatic
2021/6/1 5:53:15, 8, Reverse, 47, 120, 20, Automatic
2021/6/1 5:53:35, 12, Forward, 25, 5, 20, Automatic
2021/6/1 5:54:05, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 6:01:28, 5, Forward, 50, 120, 20, Automatic
2021/6/1 6:04:18, 8, Reverse, 50, 120, 20, Automatic
2021/6/1 6:04:38, 12, Forward, 25, 5, 20, Automatic
2021/6/1 6:05:08, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 6:12:28, 6, Forward, 52, 120, 20, Automatic
2021/6/1 6:15:20, 8, Reverse, 52, 120, 20, Automatic
2021/6/1 6:15:40, 12, Forward, 25, 5, 20, Automatic
2021/6/1 6:16:10, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 6:23:28, 7, Forward, 55, 120, 20, Automatic
2021/6/1 6:26:23, 8, Reverse, 55, 120, 20, Automatic
2021/6/1 6:26:43, 12, Forward, 25, 5, 20, Automatic
2021/6/1 6:27:13, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 6:34:28, 9, Forward, 12, 120, 25, Automatic
2021/6/1 6:36:40, 9, Reverse, 12, 120, 25, Automatic
2021/6/1 6:37:05, 12, Forward, 25, 5, 20, Automatic
2021/6/1 6:37:35, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 6:45:28, 10, Forward, 10, 120, 5, Automatic
2021/6/1 6:47:38, 10, Reverse, 10, 120, 5, Automatic
2021/6/1 6:47:43, 12, Forward, 25, 5, 20, Automatic
2021/6/1 6:48:13, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 6:56:28, 1, Forward, 35, 120, 20, Automatic
2021/6/1 6:59:03, 8, Reverse, 35, 120, 20, Automatic
2021/6/1 6:59:23, 12, Forward, 25, 5, 20, Automatic
2021/6/1 6:59:53, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 7:07:28, 2, Forward, 40, 120, 20, Automatic
2021/6/1 7:10:08, 8, Reverse, 40, 120, 20, Automatic
2021/6/1 7:10:28, 12, Forward, 25, 5, 20, Automatic
2021/6/1 7:10:58, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 7:18:28, 3, Forward, 45, 120, 20, Automatic
2021/6/1 7:21:13, 8, Reverse, 45, 120, 20, Automatic
2021/6/1 7:21:33, 12, Forward, 25, 5, 20, Automatic
2021/6/1 7:22:03, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 7:29:28, 4, Forward, 47, 120, 20, Automatic
2021/6/1 7:32:15, 8, Reverse, 47, 120, 20, Automatic
2021/6/1 7:32:35, 12, Forward, 25, 5, 20, Automatic
2021/6/1 7:33:05, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 7:40:28, 5, Forward, 50, 120, 20, Automatic
2021/6/1 7:43:18, 8, Reverse, 50, 120, 20, Automatic
2021/6/1 7:43:38, 12, Forward, 25, 5, 20, Automatic
2021/6/1 7:44:08, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 7:51:28, 6, Forward, 52, 120, 20, Automatic
2021/6/1 7:54:20, 8, Reverse, 52, 120, 20, Automatic
2021/6/1 7:54:40, 12, Forward, 25, 5, 20, Automatic
2021/6/1 7:55:10, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 8:02:28, 7, Forward, 55, 120, 20, Automatic
2021/6/1 8:05:23, 8, Reverse, 55, 120, 20, Automatic
2021/6/1 8:05:43, 12, Forward, 25, 5, 20, Automatic
2021/6/1 8:06:13, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 8:13:28, 9, Forward, 12, 120, 25, Automatic
2021/6/1 8:15:40, 9, Reverse, 12, 120, 25, Automatic
2021/6/1 8:16:05, 12, Forward, 25, 5, 20, Automatic
2021/6/1 8:16:35, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 8:24:28, 10, Forward, 10, 120, 5, Automatic
2021/6/1 8:26:38, 10, Reverse, 10, 120, 5, Automatic
2021/6/1 8:26:43, 12, Forward, 25, 5, 20, Automatic
2021/6/1 8:27:13, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 8:35:28, 1, Forward, 35, 120, 20, Automatic
2021/6/1 8:38:03, 8, Reverse, 35, 120, 20, Automatic
2021/6/1 8:38:23, 12, Forward, 25, 5, 20, Automatic
2021/6/1 8:38:53, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 8:46:28, 2, Forward, 40, 120, 20, Automatic
2021/6/1 8:49:08, 8, Reverse, 40, 120, 20, Automatic
2021/6/1 8:49:28, 12, Forward, 25, 5, 20, Automatic
2021/6/1 8:49:58, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 8:57:28, 3, Forward, 45, 120, 20, Automatic
2021/6/1 9:00:13, 8, Reverse, 45, 120, 20, Automatic
2021/6/1 9:00:34, 12, Forward, 25, 5, 20, Automatic
2021/6/1 9:01:04, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 9:08:28, 4, Forward, 47, 120, 20, Automatic
2021/6/1 9:11:15, 8, Reverse, 47, 120, 20, Automatic
2021/6/1 9:11:35, 12, Forward, 25, 5, 20, Automatic
2021/6/1 9:12:05, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 9:19:28, 5, Forward, 50, 120, 20, Automatic
2021/6/1 9:22:18, 8, Reverse, 50, 120, 20, Automatic
2021/6/1 9:22:38, 12, Forward, 25, 5, 20, Automatic
2021/6/1 9:23:08, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 9:30:28, 6, Forward, 52, 120, 20, Automatic
2021/6/1 9:33:20, 8, Reverse, 52, 120, 20, Automatic
2021/6/1 9:33:40, 12, Forward, 25, 5, 20, Automatic
2021/6/1 9:34:10, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 9:41:28, 7, Forward, 55, 120, 20, Automatic
2021/6/1 9:44:23, 8, Reverse, 55, 120, 20, Automatic
2021/6/1 9:44:43, 12, Forward, 25, 5, 20, Automatic
2021/6/1 9:45:13, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 9:52:28, 9, Forward, 12, 120, 25, Automatic
2021/6/1 9:54:40, 9, Reverse, 12, 120, 25, Automatic
2021/6/1 9:55:05, 12, Forward, 25, 5, 20, Automatic
2021/6/1 9:55:35, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 10:03:28, 10, Forward, 10, 120, 5, Automatic
2021/6/1 10:05:38, 10, Reverse, 10, 120, 5, Automatic
2021/6/1 10:05:44, 12, Forward, 25, 5, 20, Automatic
2021/6/1 10:06:14, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 10:14:28, 1, Forward, 35, 120, 20, Automatic
2021/6/1 10:17:03, 8, Reverse, 35, 120, 20, Automatic
2021/6/1 10:17:23, 12, Forward, 25, 5, 20, Automatic
2021/6/1 10:17:53, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 10:25:28, 2, Forward, 40, 120, 20, Automatic
2021/6/1 10:28:08, 8, Reverse, 40, 120, 20, Automatic
2021/6/1 10:28:29, 12, Forward, 25, 5, 20, Automatic
2021/6/1 10:28:59, 12, Reverse, 25, 5, 20, Automatic
2021/6/1 10:36:28, 3, Forward, 45, 120, 20, Automatic
2021/6/1 10:39:13, 8, Reverse, 45, 120, 20, Automatic
2021/6/1 10:39:34, 12, Forward, 25, 5, 20, Automatic
2021/6/1 10:40:04, 12, Reverse, 25, 5, 20, Automatic
