"datetime","schmidt.stability"
2020-10-17 19:40:00,6.80894920060276
2020-10-17 19:50:00,6.72802247164504
2020-10-17 20:00:00,6.68370968732492
2020-10-17 20:10:00,6.47987137657006
2020-10-17 20:20:00,6.33258728493327
2020-10-17 20:30:00,6.40478072714719
2020-10-17 20:40:00,6.34894971017818
2020-10-17 20:50:00,6.30606939641986
2020-10-17 21:00:00,6.28264246251262
2020-10-17 21:10:00,6.28367177277847
2020-10-17 21:20:00,6.26294920739034
2020-10-17 21:30:00,6.15633200213048
2020-10-17 21:40:00,6.23150682450629
2020-10-17 21:50:00,6.39593975355681
2020-10-17 22:00:00,6.33756648211846
2020-10-17 22:10:00,6.24436496765523
2020-10-17 22:20:00,6.14232349080843
2020-10-17 22:30:00,6.10478206676038
2020-10-17 22:40:00,5.9890817932529
2020-10-17 22:50:00,5.79674156791818
2020-10-17 23:00:00,5.60674050238885
2020-10-17 23:10:00,5.55356283346016
2020-10-17 23:20:00,5.5165014422302
2020-10-17 23:30:00,5.39008861457746
2020-10-17 23:40:00,5.35858047522724
2020-10-17 23:50:00,5.32744452842573
2020-10-18 00:00:00,5.36826757811168
2020-10-18 00:10:00,5.30157494446824
2020-10-18 00:20:00,5.20221302573761
2020-10-18 00:30:00,5.185773082323
2020-10-18 00:40:00,5.14105586824722
2020-10-18 00:50:00,5.01906874959655
2020-10-18 01:00:00,4.95143621303713
2020-10-18 01:10:00,4.86503513154374
2020-10-18 01:20:00,4.72394264430605
2020-10-18 01:30:00,4.69278991478436
2020-10-18 01:40:00,4.68637606339692
2020-10-18 01:50:00,4.58755831426871
2020-10-18 02:00:00,4.65512371177072
2020-10-18 02:10:00,4.60537904339783
2020-10-18 02:20:00,4.51092464348939
2020-10-18 02:30:00,4.47740146060475
2020-10-18 02:40:00,4.36865429104842
2020-10-18 02:50:00,4.32218578341581
2020-10-18 03:00:00,4.46806877735609
2020-10-18 03:10:00,4.47659825765657
2020-10-18 03:20:00,4.44099312162421
2020-10-18 03:30:00,4.42255946887253
2020-10-18 03:40:00,4.24262091283568
2020-10-18 03:50:00,4.29317781114213
2020-10-18 04:00:00,4.26066787414449
2020-10-18 04:10:00,4.28193997220821
2020-10-18 04:20:00,4.18383377379798
2020-10-18 04:30:00,4.08962325467149
2020-10-18 04:40:00,4.1605674435451
2020-10-18 04:50:00,4.08632441243707
2020-10-18 05:00:00,4.12400460424951
2020-10-18 05:10:00,4.07147300720382
2020-10-18 05:20:00,3.99132164310637
2020-10-18 05:30:00,3.89239142645749
2020-10-18 05:40:00,3.85722584263992
2020-10-18 05:50:00,3.85397792964867
2020-10-18 06:00:00,3.87511136378592
2020-10-18 06:10:00,3.87694600311151
2020-10-18 06:20:00,3.88782325447712
2020-10-18 06:30:00,3.75815926508326
2020-10-18 06:40:00,3.75816821224267
2020-10-18 06:50:00,3.73958617387865
2020-10-18 07:00:00,3.75359122492902
2020-10-18 07:10:00,3.76766535147549
2020-10-18 07:20:00,3.74009431980474
2020-10-18 07:30:00,3.6834981356964
2020-10-18 07:40:00,3.57008474304222
2020-10-18 07:50:00,3.55292751955516
2020-10-18 08:00:00,3.418725082859
2020-10-18 08:10:00,3.42240215771265
2020-10-18 08:20:00,3.4367410459864
2020-10-18 08:30:00,3.36543280158386
2020-10-18 08:40:00,3.30906043409067
2020-10-18 08:50:00,3.29558537595163
2020-10-18 09:00:00,3.22841337042981
2020-10-18 09:10:00,3.14114833465261
2020-10-18 09:20:00,3.1107182686906
2020-10-18 09:30:00,3.12967200456346
2020-10-18 09:40:00,3.16047530888089
2020-10-18 09:50:00,3.10181496140271
2020-10-18 10:00:00,3.11453626473889
2020-10-18 10:10:00,3.14987242240622
2020-10-18 10:20:00,3.03682407709757
2020-10-18 10:30:00,2.92162526633846
2020-10-18 10:40:00,2.93754672375826
2020-10-18 10:50:00,2.82086310137186
2020-10-18 11:00:00,2.89883128432617
2020-10-18 11:10:00,2.91287575213912
2020-10-18 11:20:00,2.91588296161805
2020-10-18 11:30:00,2.88990961154719
2020-10-18 11:40:00,2.88930816712497
2020-10-18 11:50:00,2.88211067607606
2020-10-18 12:00:00,2.88418827553458
2020-10-18 12:10:00,2.86985389463342
2020-10-18 12:20:00,2.89375589213571
2020-10-18 12:30:00,2.94138688532926
2020-10-18 12:40:00,3.01741540303364
2020-10-18 12:50:00,2.99105996182595
2020-10-18 13:00:00,3.03459621191822
2020-10-18 13:10:00,3.05590832898556
2020-10-18 13:20:00,3.15595953209831
2020-10-18 13:30:00,3.20211312738178
2020-10-18 13:40:00,3.18219199368205
2020-10-18 13:50:00,3.2767235313989
2020-10-18 14:00:00,3.26384341396247
2020-10-18 14:10:00,3.34883559001494
2020-10-18 14:20:00,3.33030776675068
2020-10-18 14:30:00,3.26796822757107
2020-10-18 14:40:00,3.45215458668649
2020-10-18 14:50:00,3.42030892811
2020-10-18 15:00:00,3.54518436931718
